StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q102,Q109,Q109_DO,Q110,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q111,Q112,Q113,Q114,Q115,Q104,Q105,Q106,Q107,Q108,Q100,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,rid,age,pid,SUPNAME,SUPPLIER_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,Q98 - Parent Topics,Q98 - Sentiment Polarity,Q98 - Sentiment Score,Q98 - Sentiment,Q98 - Topic Sentiment Label,Q98 - Topic Sentiment Score,Q98 - Topics,rights_DO
2021-05-20 09:01:10,2021-05-20 09:22:26,IP Address,50.108.69.170,100,1275,True,2021-05-20 09:22:26,R_2CBvzOUlKab0A7G,,,,,43.603607177734375,-86.35479736328125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",78,Male,"$50,000 - $74,999",Divorced/Widowed,Some college,White,USA,1943-03-24  BORN IN DETROIT (3rd Generation on fathers side),Yes,SCOTLAND,USA -(2nd Generation)- originally SCOTLAND,1924,did not immigrate-born in DETROIT ON 1914-03 23,Strongly Agree,Strongly Agree,Somewhat agree,Strongly Agree,Strongly disagree,Donald Trump,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Other,,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,60a67974-60e6-e2fe-8c46-b7f4525014ce,78,,,,Jane Patel,Richard Wagner,Michael Meyer,Tamika Fox,Jin Pham,Jin Li,Richard Larson,Latasha Carpenter,Latonya Fox,Miguel Rodriguez,,,,,,,,Q105|Q108|Q104|Q106|Q107
2021-05-20 09:19:41,2021-05-20 09:28:49,IP Address,66.176.63.16,100,548,True,2021-05-20 09:28:49,R_1FEqfbwoWdK9Ff5,,,,,27.2621002197265625,-80.3834991455078125,anonymous,EN,Yes,I understand,I understand|I do not understand,Extremely interested,67,Male,"$100,000 +",Married,Master's degree,White,United States,1953,Yes,Slovakia,United States,1938,1925,Strongly Agree,Strongly Agree,Somewhat disagree,Strongly Agree,Strongly disagree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Asian Indian,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67e12-ccf8-daaa-416f-b77d1dde3047,67,,,,David Hoffman,Guadalupe Lopez,Jermaine Wood,Dan Yang,Young Le,Tanisha Fox,Cecilia Le,Latasha Carpenter,Vivian Patel,Wei Li,,,,,,,,Q106|Q108|Q107|Q104|Q105
2021-05-20 09:25:39,2021-05-20 09:34:41,IP Address,73.140.222.176,100,542,True,2021-05-20 09:34:42,R_1Ns8lpaeU5Lvf6u,,,,,47.3863983154296875,-122.18740081787109375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",66,Female,"$25,000 - $49,999",Married,Bachelor's degree,Asian,Malaysia,1985,Yes,Taiwan,,1968,,Somewhat agree,Strongly Agree,Somewhat agree,Strongly Agree,Somewhat agree,Donald Trump,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67f90-7767-1d2e-d91f-95b2d6331fd6,66,,,,Wei Li,Jane Le,Robert Wagner,May Nguyen,Javier Garcia,Hung Nguyen,Andrew Li,David Wagner,Javier Torres,Hector Torres,,,,,,,,Q105|Q106|Q108|Q104|Q107
2021-05-20 09:21:47,2021-05-20 09:35:08,IP Address,45.48.64.82,100,801,True,2021-05-20 09:35:09,R_2dt4oj4SlujZkYQ,,,,,34.1649017333984375,-119.1719970703125,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",69,Male,"$25,000 - $49,999",Single,Master's degree,Asian,Japan,1954,No,Japan,Japan,1954,1953,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Did not vote/not eligible to vote,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Other,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67e26-a737-5a71-5bd6-2f21095ae359,69,,,,David Schmidt,Latonya Williams,Dan Patel,Grace Tran,Julio Garcia,Hung Kim,Tamika Weaver,Jane Kim,Vivian Yang,Minh Wang,,,,,,,,Q104|Q106|Q107|Q105|Q108
2021-05-20 09:30:30,2021-05-20 09:43:25,IP Address,35.137.76.227,100,774,True,2021-05-20 09:43:26,R_3HnXE2gNH2XbgE0,,,,,28.2987060546875,-82.6902008056640625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",71,Female,"$25,000 - $49,999",Married,Master's degree,Hispanic or Latino,Puerto Rico,1960,Yes,Puerto Rico,Puerto Rico,1954,1954,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Somewhat disagree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a68074-94a9-a9be-448a-61d7d4e283a2,71,,,,Cindy Le,Tanisha Sullivan,Albert Tran,Darnell Sullivan,Latasha Wood,Latonya Stone,Yong Kim,Robert Johnston,Minh Li,Vivian Tran,,,,,,,,Q105|Q106|Q108|Q107|Q104
2021-05-20 09:36:51,2021-05-20 09:44:07,IP Address,184.167.254.245,100,436,True,2021-05-20 09:44:08,R_3n0Y5W0HOt1rWI7,,,,,48.1999053955078125,-114.30339813232421875,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",79,Male,"$25,000 - $49,999",Divorced/Widowed,Master's degree,White,United States,0,Yes,Germany,nowhere,1930s,0,Strongly Agree,Strongly Agree,Strongly disagree,Strongly Agree,Strongly disagree,Donald Trump,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",High school,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",High school,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a681eb-ae89-a64d-60f4-0ba449928171,79,,,,Sam Wang,Li Patel,Salvador Garcia,Albert Yang,Andrew Chen,William Larson,Sam Kim,Yong Nguyen,Salvador Martinez,Wei Li,,,,,,,,Q104|Q106|Q107|Q105|Q108
2021-05-20 09:36:31,2021-05-20 09:44:29,IP Address,174.63.1.50,100,477,True,2021-05-20 09:44:29,R_2yrPP2QZzTBKw2A,,,,,42.2783050537109375,-71.1593017578125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",79,Male,"$75,000 - $99,999",Married,Bachelor's degree,White,Panama,1944,No,,,,,Strongly disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Strongly Agree,Joe Biden,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a68203-8eef-21b7-a04b-7729f5cd0d0d,80,,,,Andrew Tran,Jian Nguyen,Alice Tran,Hector Lopez,Richard Snyder,Latasha Weaver,David Larson,Alice Kim,Ebony Weaver,James Snyder,,,,,,,,Q104|Q108|Q107|Q106|Q105
2021-05-20 09:33:09,2021-05-20 09:45:35,IP Address,72.208.146.203,100,745,True,2021-05-20 09:45:36,R_3kaWWGDsZlJjBsb,,,,,33.6819000244140625,-112.09960174560546875,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",80,Male,"$75,000 - $99,999",Married,Bachelor's degree,White,United States,0,No,Austria,Russia,1913,1910,Somewhat agree,Strongly Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Donald Trump,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67bed-9cf4-ad24-c152-effed2c226e0,80,,,,Yong Patel,Minh Le,William Snyder,Alex Chen,Wei Tran,Andrew Yang,Alan Tran,John Larson,Hung Nguyen,Latasha Fox,,,,,,,,Q108|Q104|Q105|Q107|Q106
2021-05-20 09:42:08,2021-05-20 09:50:07,IP Address,216.164.187.12,100,478,True,2021-05-20 09:50:07,R_2D2o62HoVLC1Y8H,,,,,40.595001220703125,-75.528900146484375,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",28,Female,"$50,000 - $74,999",Single,Master's degree,White,I was born in the US,NA,Yes,Lebanon,Lebanon,1977,1957,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a68373-d255-4876-8f36-6f36fb172fab,28,,,,Mark Ryan,Jesus Torres,Darnell Wood,James Hoffman,Michael Meyer,Jane Chen,Jorge Rodriguez,Jorge Lopez,Wei Tran,Alice Pham,,,,,,,,Q104|Q106|Q107|Q108|Q105
2021-05-20 09:40:00,2021-05-20 09:54:02,IP Address,71.47.42.178,100,841,True,2021-05-20 09:54:03,R_33g62Zldysjo5VH,,,,,28.30560302734375,-81.41970062255859375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",68,Female,"$25,000 - $49,999",Married,Bachelor's degree,Hispanic or Latino,Puerto Rico,2001,No,,,,,Strongly disagree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Did not vote/not eligible to vote,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a6827c-a2d2-c6af-4653-6d629881e428,67,,,,Andrew Chen,Grace Tran,Jane Wang,Guadalupe Martinez,Andrew Patel,William Wagner,Andy Wang,Li Nguyen,Li Le,Vivian Li,,,,,,,,Q104|Q108|Q107|Q106|Q105
2021-05-20 09:53:41,2021-05-20 09:57:45,IP Address,104.11.225.4,100,244,True,2021-05-20 09:57:45,R_1Ingl2KNLyyrH6O,,,,,29.673095703125,-95.585601806640625,anonymous,EN,Yes,I understand,I understand|I do not understand,Extremely interested,30,Female,"$100,000 +",Married,PhD,White," Nice",Nice,No,Nice,Nice,Nice,Nice,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Donald Trump,White,,Yes,"Low income (Less than $40,100)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,60a685cf-f908-5590-aa36-b2293bff3a68,30,,,,Miguel Gonzalez,May Patel,Tanisha Sullivan,Jermaine Washington,Latoya Jackson,Mark Hoffman,Latasha Sullivan,Minh Li,Andy Kim,Ebony Carpenter,,,,,,,,Q106|Q108|Q107|Q105|Q104
2021-05-20 09:53:56,2021-05-20 09:58:47,IP Address,98.121.102.37,100,291,True,2021-05-20 09:58:48,R_3ith7PA8g7FxIow,,,,,36.0019989013671875,-80.000396728515625,anonymous,EN,Yes,I understand,I understand|I do not understand,Extremely interested,20,Female,"$0 - $24,999",Single,High school degree,White,Idk,Idk,,Idk,Idk,"Idk ",Idk,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Joe Biden,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,Other,,No,"Upper income (More than $120,400)",Ph.D. degree,White,,No,"Low income (Less than $40,100)",High school,White,,No,"Low income (Less than $40,100)",High school,White,,No,"Low income (Less than $40,100)",High school,White,,No,"Low income (Less than $40,100)",High school,White,,No,"Low income (Less than $40,100)",High school,White,,No,"Low income (Less than $40,100)",Bachelor's degree,60a68604-ce08-3ca7-26ea-5c7a5401fa8c,20,,,,Hung Tran,Darnell Jackson,Darnell Jackson,Wei Nguyen,David Pham,Alice Pham,Thanh Tran,Minh Li,David Wang,Julio Garcia,,,,,,,,Q108|Q106|Q105|Q104|Q107
2021-05-20 09:56:56,2021-05-20 10:00:04,IP Address,107.142.214.233,100,187,True,2021-05-20 10:00:04,R_1Qo2aod8bSxrBS4,,,,,34.0290069580078125,-118.4004974365234375,anonymous,EN,Yes,I understand,I understand|I do not understand,Extremely interested,21,Male,"$75,000 - $99,999",Married,PhD,White,"From Mexico ",209,No,From china,"Mexico ","Mexico ","Mexico ",Somewhat agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Somewhat agree,Joe Biden,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Black or African American,,Yes,"Low income (Less than $40,100)",Ph.D. degree,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,No,"Upper income (More than $120,400)",Ph.D. degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,Yes,"Upper income (More than $120,400)",Bachelor's degree,60a686a9-4975-d0d0-8a4d-71c9261abd85,21,,,,Latonya Carpenter,Alex Pham,Vivian Le,Guadalupe Lopez,David Olson,Minh Pham,William Snyder,Albert Kim,Roosevelt Stone,Andrew Yang,,,,,,,,Q106|Q108|Q104|Q107|Q105
2021-05-20 09:31:29,2021-05-20 10:02:05,IP Address,71.3.193.231,100,1835,True,2021-05-20 10:02:05,R_3hcmx6ScY4YGGCg,,,,,26.6414031982421875,-81.69770050048828125,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",60,Female,"$100,000 +",Married,Bachelor's degree,Asian,Philippines,2012,No,,,,,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Donald Trump,Asian or Pacific Islander,Vietnamese,No,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Other Asian,No,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Korean,Yes,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,60a6808f-5b9f-f99c-d5c3-d9b56aafade3,60,,,,Vivian Pham,David Chen,Michael Wagner,Roosevelt Sullivan,David Larson,Alan Chen,Alex Yang,May Le,Alice Kim,Tanisha Stone,,,,,,,,Q107|Q105|Q106|Q108|Q104
2021-05-20 09:59:46,2021-05-20 10:03:33,IP Address,73.244.155.21,100,227,True,2021-05-20 10:03:34,R_27kbsDz5MgT4zho,,,,,25.890594482421875,-80.17839813232421875,anonymous,EN,Yes,I understand,I understand|I do not understand,Moderately interested,26,Female,"$0 - $24,999",Married,Some college,Black or African American,"Jamaica ",2021,No,NA,NA,NA,NA,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Did not vote/not eligible to vote,Black or African American,,No,"Middle income	($41,000 - $120,400)",High school,Black or African American,,No,"Middle income	($41,000 - $120,400)",High school,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Filipino,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,No,"Upper income (More than $120,400)",Master's degree,Other,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Ph.D. degree,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a6875b-908e-fb6f-b294-7bca4f64dbc5,26,,,,Mary Schmidt,Alex Tran,Mary Ryan,Yong Yang,Juan Perez,Eric Patel,Hector Sanchez,Jenny Chen,Juan Rodriguez,Jane Chen,,,,,,,,Q108|Q106|Q105|Q107|Q104
